weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2023-07-23,Sunday,Kickboxing,2,,A,1 - 2 - 2 - 3 - 3 - 2,Upper,FALSE,
2023-07-23,Sunday,Kickboxing,2,,B,1 - SLIP L&R - 2 - 3 - 6,Upper,FALSE,
2023-07-23,Sunday,Kickboxing,2,,C,10 SEC JABS ONLY,Upper,FALSE,
2023-07-23,Monday,Technique,1,1,A,DIAMOND PUSH-UPS,Mixed,FALSE,
2023-07-23,Monday,Technique,1,1,B,RB LATERAL BICEPS CURL,Mixed,FALSE,
2023-07-23,Monday,Technique,1,1,C,PLANK HOLD STEP IN,Mixed,FALSE,
2023-07-23,Monday,Technique,1,2,A,RB KNEELING SINGLE CHEST FLYS,Mixed,FALSE,
2023-07-23,Monday,Technique,1,2,B,RB HAMMER CURLS,Mixed,FALSE,
2023-07-23,Monday,Technique,1,2,C,BURPEES TO TUCK JUMPS,Mixed,FALSE,
2023-07-23,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2023-07-23,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2023-07-23,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2023-07-23,Tuesday,Boxing,1,1,A,KB FRONTAL RAISES,Upper,FALSE,
2023-07-23,Tuesday,Boxing,1,1,B,SKIPPING SQUAT JUMPS,Upper,FALSE,
2023-07-23,Tuesday,Boxing,1,1,C,PLANK JACKS SIDE TO SIDE,Upper,FALSE,
2023-07-23,Tuesday,Boxing,1,2,A,KB SQUAT TO SHOULDER PRESS,Upper,FALSE,
2023-07-23,Tuesday,Boxing,1,2,B,PARTNER SQUATS TO SLAM BALL TOSS,Upper,FALSE,
2023-07-23,Tuesday,Boxing,1,2,C,EXPLOSIVE SQUAT JUMPS,Upper,FALSE,
2023-07-23,Tuesday,Boxing,2,,A,1 - 4 - 1 - 6,Upper,FALSE,
2023-07-23,Tuesday,Boxing,2,,B,1 - STEP BK - STEP IN JAB - 4 - 3,Upper,FALSE,
2023-07-23,Tuesday,Boxing,2,,C,10 SEC WEAVES,Upper,FALSE,
2023-07-23,Wednesday,Conditioning,1,1,A,"SLOW SQUAT HOLD 1,2",Lower,FALSE,
2023-07-23,Wednesday,Conditioning,1,1,B,PARTNER PUSH-UP TAP,Lower,FALSE,
2023-07-23,Wednesday,Conditioning,1,1,C,PARTNER SET-UPS TO SLAM BALL TOSS,Lower,FALSE,
2023-07-23,Wednesday,Conditioning,1,2,A,TRICEPS DIPS,Lower,FALSE,
2023-07-23,Wednesday,Conditioning,1,2,B,SINGLE ARM KB SWINGS,Lower,FALSE,
2023-07-23,Wednesday,Conditioning,1,2,C,BATTLE ROBS,Lower,FALSE,
2023-07-23,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-07-23,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-07-23,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-07-23,Thursday,Kickboxing,1,1,A,RB DEADLIFT,Mixed,FALSE,
2023-07-23,Thursday,Kickboxing,1,1,B,PIKE PUSH-UPS,Mixed,FALSE,
2023-07-23,Thursday,Kickboxing,1,1,C,PLANK SHOULDER TAPS,Mixed,FALSE,
2023-07-23,Thursday,Kickboxing,1,2,A,KB FULL CIRCLES,Mixed,FALSE,
2023-07-23,Thursday,Kickboxing,1,2,B,LOW SQUATS STEPS,Mixed,FALSE,
2023-07-23,Thursday,Kickboxing,1,2,C,WEIGHTED JUMPING JACKS,Mixed,FALSE,
2023-07-23,Thursday,Kickboxing,2,,A,1 - 4 - 6 - 1,Mixed,FALSE,
2023-07-23,Thursday,Kickboxing,2,,B,1 - 2 - WEAVE R - 4 - 5,Mixed,FALSE,
